Date,Time,Detection,Location,Summary,Image,Status
2025-06-25,11:05:50,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. There are two individuals standing near a counter, and another person is walking towards the counter. One person is also seen smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251012.jpg,pending
2025-06-25,11:05:37,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a yellow caution sign on the floor. There are several people walking down the walkway, and one person is seen smoking a cigarette.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625523.jpg,pending
2025-06-25,11:05:37,NonViolence,100_Street_Entracne,"The image shows a woman sitting on a table in a large room with checkered flooring. She appears to be smoking a cigarette. There are other people in the room, but they are not the main focus of the image. The woman sitting on the table is the only person who seems to be smoking a cigarette.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254599.jpg,pending
2025-06-25,11:05:31,NonViolence,100_Street_Entracne,"The image shows a woman sitting on a table in a large room with checkered flooring. She appears to be smoking a cigarette. There is also a person standing near the woman, but they are not the main focus of the image. The room has a modern design with large windows and a blue light fixture hanging from the ceiling.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251701.jpg,pending
2025-06-25,11:05:27,NonViolence,100_Street_Entracne,The image shows a woman sitting on a table in a large room with checkered flooring. She appears to be smoking a cigarette. There is also a TV screen visible in the background.,C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625715.jpg,pending
2025-06-25,11:05:20,NonViolence,101st_INT_PTZ,"The image shows a hallway with a long walkway, and there are two people in the scene. One person is standing near the entrance, while the other person is located further down the hallway. There is also a person lying on the floor in the middle of the hallway.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253003.jpg,pending
2025-06-25,11:05:16,NonViolence,100_Street_Entracne,The image shows a woman standing in a large room with a checkered floor. She is holding a cell phone in her hand. There is another person lying on the floor in the bottom right corner of the image.,C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254203.jpg,pending
2025-06-25,11:05:11,NonViolence,100_Street_Entracne,The image shows a woman sitting on a small table in a large room with checkered flooring. She appears to be smoking a cigarette. There is also a TV screen visible in the background.,C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625885.jpg,pending
2025-06-25,11:05:03,NonViolence,101st_INT_PTZ,"The image shows a man bending over and looking into a doorway, possibly searching for something or checking into a building. There are no visible weapons, knives, or smoking gestures in the scene. The man appears to be in a fighting stance, suggesting he might be in a confrontational situation. The image does not provide any specific details about the individuals or their actions.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254652.jpg,pending
2025-06-25,11:04:48,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with a tiled floor. There are at least six people visible, some standing and others walking around. A person is holding a cell phone, and another person is holding a knife. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254218.jpg,pending
2025-06-25,11:04:46,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a yellow caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254027.jpg,pending
2025-06-25,11:04:45,NonViolence,100_Street_Entracne,"The image shows a woman sitting on a small table in a large room with checkered flooring. She appears to be smoking a cigarette. There is also a person standing near the woman, and another person is visible in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251988.jpg,pending
2025-06-25,11:04:40,NonViolence,100_Street_Entracne,"The image shows a woman sitting on a small table in a large room with checkered flooring. She appears to be smoking a cigarette. There is also a person standing in the background, and a TV screen can be seen in the room.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625309.jpg,pending
2025-06-25,11:04:37,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are walking around. A person is holding a knife, and another person is holding a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625613.jpg,pending
2025-06-25,11:04:30,NonViolence,100_Street_Entracne,"The image shows a group of people in a large, open space with a checkered floor. One person is sitting on a small table, while others are standing around the area. There is a blue object in the background, and a person is holding a knife. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254736.jpg,pending
2025-06-25,11:04:13,NonViolence,101st_INT_PTZ,"The image shows a large indoor space with a long walkway, where people are walking around. There are several individuals in the scene, some of whom are carrying handbags. The floor appears to be made of tiles, and there are a few chairs placed in the area. Additionally, there is a person lying on the floor, possibly resting or sleeping. The overall atmosphere of the image seems to be a public or commercial setting, such as a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253893.jpg,pending
2025-06-25,11:03:58,NonViolence,101st_INT_PTZ,"The image shows a group of people walking through a building, with some individuals carrying handbags. There is a person lying on the floor, and a person in a fighting stance. The scene appears to be a public area with a walkway or escalator.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251492.jpg,pending
2025-06-25,11:03:57,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. There are at least five people visible in the scene, with some standing and others walking around. One person is holding a backpack, and another person is holding a knife. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251543.jpg,pending
2025-06-25,11:03:46,NonViolence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor in the middle of the scene, and another person is seen fighting. The overall atmosphere appears to be tense and chaotic.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625386.jpg,pending
2025-06-25,11:03:46,NonViolence,BAY_Entrance,"The image shows a group of people walking through a large, tiled hall. There are at least six individuals visible, with some of them carrying backpacks. One person is seen in a fighting stance, possibly preparing to engage in a physical altercation. The overall atmosphere of the scene appears to be tense and potentially dangerous.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252125.jpg,pending
2025-06-25,11:03:43,NonViolence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying backpacks. There is also a person lying on the floor, and a person in a fighting stance. The scene appears to be a busy shopping area with various stores and people moving about.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252867.jpg,pending
2025-06-25,11:03:37,NonViolence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor, and a person is seen fighting. The scene appears to be a busy and potentially chaotic environment.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254188.jpg,pending
2025-06-25,11:03:26,NonViolence,BAY_Entrance,"The image shows a group of people walking through a large, open space with a tiled floor. There are a few individuals standing near a counter, and others are walking around the area. One person is holding a knife, which is visible in the scene. The overall atmosphere appears to be calm and orderly, with people moving in a typical manner.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254618.jpg,pending
2025-06-25,11:03:18,NonViolence,100_Street_Entracne,"The image shows a woman standing in a large room with checkered flooring. She is holding a small object, possibly a bag or a box, and appears to be in a fighting stance or preparing to fight. There is a TV screen visible in the background, and a person is also present in the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254817.jpg,pending
2025-06-25,11:03:17,NonViolence,101st_INT_PTZ,"The image shows a hallway with a few people walking down it. One person is riding a skateboard, while another person is walking. There is also a person lying on the floor, and a person smoking a cigarette. The overall scene appears to be a public or commercial space with people going about their daily activities.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251061.jpg,pending
2025-06-25,11:03:15,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. There are at least six people visible, some standing and others walking around. A person is holding a cell phone, and another person is holding a knife. The scene appears to be a public area, possibly a mall or a similar indoor space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254360.jpg,pending
2025-06-25,11:03:10,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. There are at least six people visible in the scene, some standing and others walking around. A person is holding a cell phone, possibly taking a photo or using it for communication. There is also a knife visible in the scene, which could be a weapon or a tool. The overall atmosphere of the image suggests a casual gathering or event taking place in the open space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625652.jpg,pending
2025-06-25,11:02:58,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. Some individuals are walking around, while others are standing or sitting. There is a person holding a gun, and another person is holding a knife. A person is also lying on the floor. The overall atmosphere appears to be tense, with people possibly engaged in a fight or confrontation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253936.jpg,pending
2025-06-25,11:02:53,NonViolence,BAY_Entrance,"The image shows a crowded indoor space with people walking around and interacting with each other. There are visible signs of a fight or disturbance, such as a person lying on the floor and another person in a fighting stance. The presence of a gun in the scene suggests that the situation might be tense or potentially dangerous.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251043.jpg,pending
2025-06-25,11:02:52,NonViolence,100_Street_Entracne,"The image shows a security camera view of a mall with a checkered floor and a person walking through the area. The person appears to be carrying a bag and walking towards the camera. There is also a person lying on the floor in the background, and another person standing near the entrance of the mall.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252430.jpg,pending
2025-06-25,11:02:51,NonViolence,101st_INT_PTZ,"The image shows a hallway with a person standing in the doorway, and another person is walking down the hallway. There are also some items visible in the scene, such as a knife and a cigarette. The overall atmosphere appears to be quiet and uneventful.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254330.jpg,pending
2025-06-25,11:02:49,NonViolence,BAY_Entrance,"The image shows a crowded indoor space with people walking around and interacting with each other. There are visible signs of a fight or disturbance, such as a person lying on the floor and another person in a fighting stance. The presence of a gun in the scene suggests that the situation might be tense or potentially dangerous.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252677.jpg,pending
2025-06-25,11:02:46,NonViolence,101st_INT_PTZ,"The image shows a person standing in a hallway with a walkway between two stores. The person appears to be looking at the camera. There are no visible weapons, knives, or smoking gestures in the scene. The person's posture suggests they are in a fighting stance, but this is not evident from the image. The focus of the image is on the person and their interaction with the camera.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252610.jpg,pending
2025-06-25,11:02:44,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. There are at least six people visible in the scene, some standing and others walking around. A person is lying on the floor, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251786.jpg,pending
2025-06-25,11:02:34,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with a tiled floor. There are at least six people visible, with some standing and others sitting or lying down. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252257.jpg,pending
2025-06-25,11:02:29,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. One person is skateboarding, while others are standing or walking around. There is a person lying on the floor, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254306.jpg,pending
2025-06-25,11:02:26,NonViolence,100_Street_Entracne,"The image shows a large, empty room with a checkered floor. There are two people in the room, one standing near the left side and the other standing near the right side. They appear to be in a fighting stance, possibly engaged in a physical altercation. There is also a TV screen visible in the room, but it is not turned on.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625431.jpg,pending
2025-06-25,11:02:23,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. Some of the individuals are standing, while others are sitting or walking around. There is a person holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253819.jpg,pending
2025-06-25,11:02:13,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. Some individuals are standing, while others are walking around. There is a person in the center of the scene who appears to be in a fighting stance. A person is also seen lying on the floor. The overall atmosphere seems to be casual and relaxed, with people engaging in various activities within the space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252591.jpg,pending
2025-06-25,11:02:07,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with a tiled floor. There are at least six people visible in the scene, some of them standing and others walking around. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251914.jpg,pending
2025-06-25,11:01:59,NonViolence,100_Street_Entracne,"The image shows a group of people walking around a large, checkered floor in a building. There is a person lying on the floor, and another person is walking towards the camera. The scene appears to be a public area or lobby of a building, with various objects and decorations visible.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254497.jpg,pending
2025-06-25,11:01:49,NonViolence,101st_INT_PTZ,"The image shows a hallway with a person walking down it. There are no visible weapons, knives, or smoking gestures in the scene. The person appears to be in a fighting stance, but there is no indication of a potential threat or conflict. The focus of the image is on the person walking down the hallway.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251128.jpg,pending
2025-06-25,11:01:46,NonViolence,100_Street_Entracne,"The image shows three people walking around a large room with a checkered floor. One person is carrying a backpack, and another person is holding a knife. The third person is not visible in the image.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625679.jpg,pending
2025-06-25,11:01:44,NonViolence,101st_INT_PTZ,"The image shows a hallway with a person standing in the doorway of a building. The hallway appears to be empty, with no other people visible. There is a person lying on the floor in the background, but no further details about their actions or appearance can be confidently determined from the image.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254666.jpg,pending
2025-06-25,11:01:40,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251161.jpg,pending
2025-06-25,11:01:34,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254424.jpg,pending
2025-06-25,11:01:29,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253271.jpg,pending
2025-06-25,11:01:24,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a part of a parking garage or a similar indoor space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252224.jpg,pending
2025-06-25,11:01:21,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with a tiled floor. There are at least six people visible in the scene, some of them standing and others sitting. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251914.jpg,pending
2025-06-25,11:01:19,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251823.jpg,pending
2025-06-25,11:01:15,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with a tiled floor. There are at least nine people visible in the scene, some of them standing and others sitting. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254484.jpg,pending
2025-06-25,11:01:15,NonViolence,100_Street_Entracne,"The image shows a security camera view of a large room with a checkered floor. There are two people in the room, one standing near the left side and the other near the right side. The person on the left is holding a knife, and the person on the right is smoking a cigarette. The room appears to be a public space, possibly a mall or a similar location.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254966.jpg,pending
2025-06-25,11:01:11,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. There are at least six people visible, some of them standing and others walking around. A person is holding a gun, which is pointed towards the camera. The scene appears to be a public area, possibly a mall or a similar indoor space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254667.jpg,pending
2025-06-25,11:01:05,NonViolence,100_Street_Entracne,"The image shows a man walking through a large, checkered-tiled room. He is wearing a black shirt and appears to be in a fighting stance. There is a TV screen in the background, and a person is standing near the TV screen. The room has a checkered floor and a large circular object in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252585.jpg,pending
2025-06-25,11:01:03,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252090.jpg,pending
2025-06-25,11:00:58,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is holding a knife. The caution sign is located near the bottom of the image.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625275.jpg,pending
2025-06-25,11:00:48,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. There are at least six people visible, some of them standing and others walking around. One person is holding a cell phone, and another person is holding a knife. The scene appears to be a public area, possibly a mall or a similar indoor space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625977.jpg,pending
2025-06-25,11:00:47,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251412.jpg,pending
2025-06-25,11:00:46,NonViolence,100_Street_Entracne,"The image shows a large, empty room with a checkered floor and a few people present. One person is standing near the center of the room, while another person is walking towards the right side of the room. There is also a person lying on the floor, and a person is smoking a cigarette. The room appears to be a public space, possibly a mall or a similar location.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254076.jpg,pending
2025-06-25,11:00:42,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625659.jpg,pending
2025-06-25,11:00:37,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253970.jpg,pending
2025-06-25,11:00:29,NonViolence,101st_INT_PTZ,"The image shows a security camera view of a building with a long walkway. There are two people visible in the scene, one walking down the walkway and another standing near the entrance. The person standing near the entrance appears to be in a fighting stance, which might indicate a tense situation or an altercation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251659.jpg,pending
2025-06-25,11:00:15,NonViolence,100_Street_Entracne,"The image shows a security camera view of a mall with two people walking around. One person is carrying a backpack, and the other person is holding a cell phone. There is also a person lying on the floor, and another person is standing nearby. The mall has a checkered floor and a large TV screen in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252897.jpg,pending
2025-06-25,11:00:10,NonViolence,100_Street_Entracne,"The image shows a man walking through a large, checkered-tiled room. He is wearing a black jacket and appears to be in a fighting stance. There is a TV screen visible in the background, and a person is standing near the TV screen. The room has a checkered floor and a large circular object in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251852.jpg,pending
2025-06-25,10:59:55,NonViolence,LRT_Pedway,"The image shows two men walking down a long hallway in a building. One of the men is carrying a gun. The hallway appears to be a walkway or passageway, and there is a caution sign on the floor that reads ""CAUTION: LITTERING CRIMES"".",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253056.jpg,pending
2025-06-25,10:59:49,NonViolence,LRT_Pedway,"The image shows two men walking down a long hallway in a building. One of the men is carrying a gun. There is also a yellow sign on the floor that reads ""CAUTION: LITTERING CRIMES"".",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253484.jpg,pending
2025-06-25,10:59:34,NonViolence,LRT_Pedway,The image shows two security guards walking down a hallway in a building. One of the guards is carrying a gun.,C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253063.jpg,pending
2025-06-25,10:59:29,NonViolence,LRT_Pedway,"The image shows a long walkway with a tiled floor, and there is a yellow sign on the floor that reads ""CAUTION: YOLO"". Two people are standing in the walkway, and one of them is smoking a cigarette.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253083.jpg,pending
2025-06-25,10:59:20,NonViolence,100_Street_Entracne,"The image shows a security camera view of a mall with a checkered floor and a few people walking around. One person is holding a cell phone, while another person is walking towards the camera. There is also a person lying on the floor, and a person is smoking a cigarette. The security camera is capturing these interactions and activities in the mall.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625210.jpg,pending
2025-06-25,10:58:55,NonViolence,101st_INT_PTZ,"The image shows a hallway with a long walkway, and two people are walking down the hallway. One person is walking towards the camera, while the other person is walking away from the camera. There is also a person lying on the floor in the middle of the hallway.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251877.jpg,pending
2025-06-25,10:58:29,NonViolence,101st_INT_PTZ,"The image shows a security camera view of a mall or shopping center, with several people walking around. There is a person carrying a handbag, and another person is walking with a suitcase. A person is also seen smoking a cigarette. The overall atmosphere appears to be relatively calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252516.jpg,pending
2025-06-25,10:58:20,NonViolence,101st_INT_PTZ,"The image shows a security camera view of a mall or shopping center, with a person walking down the hallway and another person standing near the entrance. There is also a person lying on the floor in the middle of the hallway. The security camera captures the scene, providing a clear view of the individuals and their actions.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254860.jpg,pending
2025-06-25,10:58:13,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are walking around, while others are standing or sitting. A person is also seen smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\2025062552.jpg,pending
2025-06-25,10:57:57,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are walking around. A person is lying on the floor, and there is a person smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251504.jpg,pending
2025-06-25,10:57:52,NonViolence,BAY_Entrance,"The image shows a group of people in a large, open space with a tiled floor. There are at least six people visible in the scene, some of them standing and others sitting. A person is lying on the floor, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251765.jpg,pending
2025-06-25,10:57:47,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are walking around, while others are standing or sitting. One person is riding a motorized wheelchair, navigating through the space. There is also a person lying on the floor, possibly resting or observing the surroundings. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254220.jpg,pending
2025-06-25,10:57:42,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are walking around, while others are standing still. A person is lying on the floor, and there is a person smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253491.jpg,pending
2025-06-25,10:57:40,NonViolence,LRT_Pedway,"The image shows a long walkway with a woman standing on the right side, and another person walking in the background. There is a caution sign on the floor, and a person is smoking a cigarette.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253567.jpg,pending
2025-06-25,10:57:30,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a person standing on the right side of the walkway. The person appears to be smoking a cigarette. There is also a caution sign on the floor, indicating a potential hazard or restricted area.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253474.jpg,pending
2025-06-25,10:57:28,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are walking around. A person is holding a knife, and another person is holding a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253161.jpg,pending
2025-06-25,10:57:23,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are two people in the scene, one standing near the center and the other towards the right side of the image. The person on the right appears to be in a fighting stance, possibly preparing for an altercation. The overall atmosphere of the image suggests a tense or confrontational situation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253316.jpg,pending
2025-06-25,10:57:12,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are walking around, while others are standing or sitting. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254306.jpg,pending
2025-06-25,10:57:09,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a person standing on the right side of the walkway. The person appears to be smoking a cigarette. There is also a caution sign on the floor, indicating a potential hazard or restricted area.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251328.jpg,pending
2025-06-25,10:57:07,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are sitting. A person is holding a knife, and another person is holding a gun. The scene appears to be a public or commercial setting, such as a mall or a train station.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253971.jpg,pending
2025-06-25,10:57:06,NonViolence,101st_INT_PTZ,"The image shows a person walking down a hallway in a building. The person is wearing a black jacket and appears to be in a fighting stance. The hallway is empty, and there are no other people or objects visible in the image.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254894.jpg,pending
2025-06-25,10:57:02,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are sitting. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251184.jpg,pending
